storelocatorid,lat,lng,address,storeurl,name,storeimage,contact
68,-27.765638,30.794985,"c/o Utrecht & Landrost street, Vryheid, Kwazulu Natal, South Africa. - 3100",https://www.okfurniture.co.za/vryheid/,Vryheid (9054),https://www.okfurniture.co.za/static/version1726604200/frontend/Smartwave/okf/en_GB/Magedelight_Storepickup/images/image-default.png,Phone no: <a href=
46,-27.98448,26.73982,"Cnr Bok & Karoo Street, Welkom, Free State, South Africa. - 9460",https://www.okfurniture.co.za/welkom/,Welkom (6030),https://www.okfurniture.co.za/static/version1726604200/frontend/Smartwave/okf/en_GB/Magedelight_Storepickup/images/image-default.png,Phone no: <a href=
260,-27.509453,25.542358,"Shop no 5, Ross Centre, Louis Kotze street, Wesselsbron , Wesselsbron, ZA, South Africa. - 9680",https://www.okfurniture.co.za/wesselsbron/,Wesselsbron (9380),https://www.okfurniture.co.za/static/version1726604200/frontend/Smartwave/okf/en_GB/Magedelight_Storepickup/images/image-default.png,Phone no: <a href=
369,-29.857849,31.023924,"381 WEST STREET, 381 WEST STREET, South Africa. - 4001",https://www.okfurniture.co.za/west-street/,West Street (8383),https://www.okfurniture.co.za/static/version1726604200/frontend/Smartwave/okf/en_GB/Magedelight_Storepickup/images/image-default.png,Phone no: <a href=
183,-26.3216,27.653099,"Cnr Edwards Ave & Allen St, Westonaria, Gauteng, South Africa. - 1789",https://www.okfurniture.co.za/westonaria/,Westonaria (7882),https://www.okfurniture.co.za/static/version1726604200/frontend/Smartwave/okf/en_GB/Magedelight_Storepickup/images/image-default.png,Phone no: <a href=
94,-25.326359,31.019594,"22 William Lynn Street, White River, Mpumalanga, South Africa. - 1240",https://www.okfurniture.co.za/white-river/,White River (5725),https://www.okfurniture.co.za/static/version1726604200/frontend/Smartwave/okf/en_GB/Magedelight_Storepickup/images/image-default.png,Phone no: <a href=
124,-25.875832,29.210699,"Cnr Haig and Eadies str, Witbank, Witbank, South Africa. - 1035",https://www.okfurniture.co.za/witbank/,Witbank (5694),https://www.okfurniture.co.za/static/version1726604200/frontend/Smartwave/okf/en_GB/Magedelight_Storepickup/images/image-default.png,Phone no: <a href=
143,-27.204641,25.981672,"Broadbent Street, Wolmaransstad, Goldfields, South Africa. - 2630",https://www.okfurniture.co.za/wolmaransstad/,Wolmaransstad (5375),https://www.okfurniture.co.za/static/version1726604200/frontend/Smartwave/okf/en_GB/Magedelight_Storepickup/images/image-default.png,Phone no: <a href=
29,-33.643101,19.448002,"55 High Street, Worcster, Western Cape, South Africa. - 6850",https://www.okfurniture.co.za/worcester/,Worcester (8309),https://www.okfurniture.co.za/static/version1726604200/frontend/Smartwave/okf/en_GB/Magedelight_Storepickup/images/image-default.png,Phone no: <a href=
14,-34.002064,18.46928,"Maynard Mall, Main Road, Wynberg, Western Cape, South Africa. - 7800",https://www.okfurniture.co.za/wynberg/,Wynberg (8171),https://www.okfurniture.co.za/static/version1726604200/frontend/Smartwave/okf/en_GB/Magedelight_Storepickup/images/image-default.png,Phone no: <a href=
367,-25.54517,26.077829,"24 CHURCH STR , ZEERUST, PRETORIA, South Africa. - 2865",https://www.okfurniture.co.za/zeerust/,Zeerust (9316),https://www.okfurniture.co.za/static/version1726604200/frontend/Smartwave/okf/en_GB/Magedelight_Storepickup/images/image-default.png,Phone no: <a href=
427,-27.133228728588563,32.00362558955549,"Shop 5 & 6 iNgwavuma, Supersave Centre, Main Road, Ngwavuma, KwaZulu Natal, South Africa. - 3968",https://www.okfurniture.co.za/ingwavuma-okf-1/,iNgwavuma OKF (1055),https://www.okfurniture.co.za/static/version1726604200/frontend/Smartwave/okf/en_GB/Magedelight_Storepickup/images/image-default.png,Phone no: <a href=
